위도,경도,정류장명
35.17628607,129.117141,망미2동
35.17609781,129.1173647,망미2동
35.17450512,129.1172198,동림멘션
35.17296609,129.1172496,망미동우리은행
35.17169405,129.1192463,태창아파트
35.17397973,129.1136613,망미초등학교
35.17350336,129.116171,팔도시장후문
35.17486667,129.1085967,수영본동입구
35.17445231,129.1076546,망미중앙시장
35.17564646,129.1076373,망미중앙시장
35.17721971,129.1074258,망미우체국
35.17830524,129.1073512,선경아파트
35.17001993,129.1111087,수영경찰서.수영아파트
35.16898231,129.1126308,수영사적공원
35.16834782,129.113567,수영사적공원
35.17192203,129.1072073,망미역
35.17259163,129.1090346,금호주유소
35.17198083,129.1093537,금호주유소
35.17315295,129.1200688,금호빌라
35.17330284,129.1176998,망미동우리은행
35.17198009,129.1207455,협성르네상스
35.17179726,129.1208944,협성르네상스
35.16990276,129.1196683,미광운수
35.17002927,129.1197071,미광운수
35.17144994,129.1199958,태창아파트
35.17306438,129.1174784,망미동우리은행
35.1593107,129.1323553,센텀비치푸르지오
35.16250058,129.1300572,수영만아이파크
35.16984653,129.1199191,미광운수
35.16999371,129.1199367,미광운수
35.16594927,129.1233086,수영현대아파트.민락역
35.16034372,129.1286388,민락교
35.16615666,129.1235553,수영현대아파트.민락역
35.16238227,129.1298676,수영만아이파크
35.15909645,129.1303802,센텀비치푸르지오
35.3228387,129.1758065,정관홈플러스
35.32209679,129.1746843,한진해모로
35.32373149,129.1722235,계룡리슈빌
35.32761474,129.1693772,롯데캐슬
35.32582055,129.1705887,정관주민자치회관
35.32378385,129.1721657,계룡리슈빌
35.32589043,129.170546,정관주민자치회관
35.32213943,129.1746058,한진해모로
35.33046926,129.1701501,롯데캐슬
35.33442831,129.1673658,현진에버빌
35.34012644,129.1641509,이지더원1차아파트정문
35.33523998,129.1694364,현진에버빌후문사거리
35.33416671,129.1674915,현진에버빌
35.33463258,129.1655372,솔마루공원
35.32976606,129.1676572,신정초등학교
35.32967354,129.1677079,신정초등학교
35.33100784,129.1670031,정원초등학교
35.33456182,129.1655903,솔마루공원
35.3201197,129.1839583,구연마을
35.32019076,129.183976,구연마을
35.31825896,129.1774063,동원로얄듀크2차아파트
35.3192688,129.1837728,정관센트럴파크아파트
35.15657637,128.9941493,감전LH아파트
35.15791998,128.9930025,감전동
35.15403987,128.9970506,백양마을
35.1545272,128.996003,벽산신화아파트
35.15532098,128.9951901,사상종합복지관
35.15221806,129.1115131,수영구 스포츠문화타운
35.18359977,129.1140829,월륜교차로
35.17931956,129.1169053,수영강변1차e편한세상
35.17796484,129.1173899,수영주택
35.17699282,129.0858234,물만골역
35.0858782,128.8201837,동방물류센터
35.08587971,128.8256438,세방물류
35.08587709,128.8198246,동방물류센터
35.08661214,128.8308598,부산항만공사 신항사업소
35.08551518,128.8181172,동방물류센터
35.0861999,128.8202854,동방물류센터
35.0862164,128.825728,세방물류
35.08687771,128.8305806,부산항만공사 신항사업소
35.08688748,128.831203,부산항홍보관
35.08713016,128.8309203,부산항홍보관
35.08420777,128.9047096,롯데캐슬아파트
35.08421439,128.9045938,롯데캐슬아파트
35.08444417,128.9047885,롯데캐슬아파트
35.0844528,128.9049063,롯데캐슬아파트
35.08422598,128.9101524,남명초등학교
35.08423107,128.9098347,남명초등학교
35.08420954,128.9081601,호산나교회
35.08554177,128.9078671,호산나교회
35.22280515,129.114633,동일고무벨트
35.22431677,129.115827,예원여자고등학교
35.09365017,128.9738411,신평
35.21785244,129.1248814,반여농산물시장역
35.19878621,129.1184167,장산중학교.꿈에그린아파트
35.20065695,129.119298,반여1동주민센터
35.20387757,129.1201503,반여동탑마트
35.20182694,129.1157146,센텀SK뷰아파트113동
35.20319096,129.1171504,우방아파트
35.20269717,129.1142211,센텀SK뷰아파트115동
35.19911102,129.1131375,안락SK현대아파트
35.20047108,129.1146949,SK현대아파트103동
35.20211198,129.1163358,센텀SK뷰아파트113동
35.21224946,129.0780306,롯데백화점동래점
35.17280068,129.0596318,화인아파트102동
35.09225254,129.0545764,삼신아파트
35.09223563,129.0543814,시영아파트후문
35.09141861,129.0555512,청학동공영주차장
35.09201664,129.0519978,시영아파트정문
35.10154195,129.1173609,오륙도SK뷰정문
35.10292597,129.1157891,오륙도초중학교
35.1015179,129.1174543,오륙도SK뷰정문
35.10286257,129.1157949,오륙도초중학교
35.10127312,129.1219164,오륙도스카이워크
35.10353375,129.1154687,오륙도초중학교
35.10125305,129.1173418,오륙도SK뷰정문
35.10346291,129.115476,오륙도초중학교
35.10127374,129.1172452,SK뷰아파트정문
35.10127491,129.1218123,오륙도스카이워크
35.10442445,129.1164055,부산해군회관
35.1015485,129.12177,오륙도스카이워크
35.10156255,129.121858,오륙도스카이워크
35.10156964,129.1219679,오륙도스카이워크
35.16058581,129.0704497,대동아파트
35.15836657,129.0724228,서면자동차학원
35.15929911,129.0718432,화신아파트
35.16142723,129.0695806,감로사
35.16110722,129.0702599,대동아파트
35.16079247,129.070623,대동아파트
35.32082439,129.1788255,정관농협기업지점
35.31999631,129.1875001,달산초등학교
35.31985529,129.1871965,달산초등학교
35.30510946,129.1125709,송정리
35.31006275,129.1147415,입석
35.31685109,129.1158444,선돌
35.30705008,129.1141635,대우아파트후문
35.14252097,129.1163553,삼익비치210동
35.14068824,129.1162914,삼익비치215동
35.14478168,129.1128099,수영구청.금호어울림
35.14569722,129.1112098,수영구청사거리
35.08577982,128.8135347,GW코퍼레이션
35.0863207,128.8135247,GW코퍼레이션
35.08425708,128.9935792,감천항제5부두
35.0839036,128.9937022,감천항제5부두
35.08445631,128.9981722,감천항해양파출소
35.08445335,128.9978049,감천항해양파출소
35.08090581,128.9902198,구평삼거리
35.08040638,128.9899007,구평삼거리
35.26713299,129.0854339,남산고등학교
35.26692677,129.0853737,남산고등학교
35.08632191,128.8170552,동방물류센터
35.33197339,129.2555648,반룡산단2로
35.33423048,129.2560564,반룡산단입구
35.16198506,128.8640653,범방동삼층석탑
35.16223697,128.864093,범방동삼층석탑
35.26714361,129.0803689,부산외국어대학교캠퍼스
35.2666514,129.0846195,부산외대정문
35.26655573,129.0844192,부산외대정문
35.32933712,129.2572838,장안산단6로
35.16061036,128.8632109,조선해양기자재연구원
35.16048785,128.8635592,조선해양기자재연구원
35.08550094,128.8068625,지앤지
35.08576799,128.8082937,크로스독
35.16090799,128.8667073,한국해양대학교서부산융합캠퍼스
35.1612823,128.8669793,한국해양대학교서부산융합캠퍼스
35.25558275,129.2186287,이진블루1차.태영아파트
35.25517854,129.2185573,성신.이진블루2차
35.26498878,129.2252165,자이푸르지오2단지
35.26503303,129.2250145,자이푸르지오2단지
35.2663753,129.2262598,비스타동원1차
35.26642454,129.2267665,비스타동원1차
35.26560287,129.2290568,해송로
35.2646178,129.2321446,일광읍행정복지센터
35.26581773,129.2291341,해송로
35.26482741,129.2322603,일광읍행정복지센터
35.18496203,128.9912149,우신모라아파트
35.09375479,128.9119592,명원초등학교
35.09332733,128.912492,명원초등학교
35.26640957,129.2261124,비스타동원1차
35.26646291,129.2266412,비스타동원1차
35.25522028,129.218616,성신.이진블루2차
35.25552741,129.218575,이진블루1차.태영아파트
35.26486638,129.232102,일광읍행정복지센터
35.26466086,129.2320085,일광읍행정복지센터
35.26518943,129.2250847,자이푸르지오2단지
35.26511836,129.225275,자이푸르지오2단지
35.2619881,129.2237446,한신더휴아파트
35.26193073,129.2239243,한신더휴아파트
35.26585197,129.2289868,해송로
35.26563722,129.228904,해송로
35.13641392,128.8685751,국제산업물류산단
35.13678818,128.8682655,국제산업물류산단
35.08806833,128.9985509,사하구국민체육센터
35.1365061,128.8687335,국제산업물류산단
35.13686677,128.8684291,국제산업물류산단
35.1994625,129.0540076,해운아파트
35.14060715,129.0888157,광안골든빌리지
35.14058989,129.089032,광안골든빌리지
35.13594408,129.0903585,못골골목시장주차장
35.1358419,129.0889682,못골시장
35.13963348,129.0888402,우정하이츠빌라
35.13949425,129.0890753,우정하이츠빌라
35.22381703,128.9319406,선암
35.22404616,128.9322646,선암
35.16021246,129.0548032,부산진경찰서
35.1578888,129.061751,서면교차로
35.10103786,129.0037801,벽산하이츠아파트
35.15507076,129.1277677,민락매립지공영주차장
35.26749642,129.2228733,일광초등학교
35.26729615,129.2229832,일광초등학교
35.26592131,129.221792,자이푸르지오1단지
35.26601061,129.2215912,자이푸르지오1단지
35.2626064,129.2200095,한신더휴2단지
35.26265086,129.2197965,한신더휴2단지
35.1371281,129.0704779,문현동부산은행
35.24217794,128.961101,동광원
35.24195818,128.9613154,동광원
35.26192766,129.2237237,한신더휴1단지
35.26186578,129.2239033,한신더휴1단지
35.1974002,128.8937951,가락중앙경로당
35.19710154,128.8944523,가락중앙경로당
35.21393583,128.9804338,부산은행대저지점
35.2260567,128.8818858,부원역
35.20315945,128.8920238,송산마을
35.2036508,128.8922988,송산마을
35.10974906,128.8456756,신촌마을입구
35.15080492,129.0097892,주례동
35.20866624,128.9127725,중사도 마을회관
35.15750985,129.1326223,롯데캐슬아파트
35.15931035,129.13052,센텀비치푸르지오
35.16882183,129.1132555,수영사적공원
35.16896396,129.1130458,수영사적공원
35.17030908,129.1110606,수영경찰서.수영아파트
35.17049967,129.1107937,수영경찰서.수영아파트
35.16623426,129.1147874,수영교차로.수영역
35.16322403,129.1141413,수영구보건소
35.16615294,129.1147615,수영교차로
35.16659069,129.1145917,센텀병원.수영역
35.16328184,129.1144362,수영역
35.16357181,129.1145013,수영역
35.16609382,129.1150507,수영교차로
35.16012987,129.1134775,광안시장.광안역
35.15824531,129.1133881,광안역
35.15926937,129.1135902,광안역
35.15653491,129.1145577,광안리입구
35.15930076,129.1206088,이화맨션
35.15865015,129.1217876,동방시장
35.1588279,129.1236734,민락동골목시장
35.15765025,129.1200219,광안농협앞
35.16815581,129.1172337,수영교차로.수영역
35.1678596,129.1163144,수영교차로.수영역
35.1680981,129.1170286,팔도시장
35.16602209,129.1182581,민락아파트
35.16363058,129.119088,화목아파트
35.15698646,129.1264994,진로비치아파트
35.15680877,129.1282429,진로아파트2단지옆
35.15702619,129.1283686,진로아파트2단지옆
35.155976,129.1322141,민락수변공원
35.15623812,129.1322497,민락수변공원
35.1576787,129.1328521,롯데캐슬아파트
35.14711736,129.1103874,금련산청소년수련원
35.14651942,129.1118233,부산은행.수영구청
35.14556118,129.1114631,수영구청
35.14440975,129.1099159,KBS방송국
35.15076931,129.115076,광일맨션
35.15259275,129.1164613,광안리카페거리입구
35.14065135,129.1164622,삼익아파트315동
35.14283656,129.1165114,삼익아파트309동
35.13993245,129.109299,해변시장
35.13964751,129.1145773,삼익유수풀장
35.13992482,129.1112796,노인복지회관
35.13937802,129.1088392,해변시장
35.139407,129.1143182,삼익유수풀장
35.14010023,129.1105217,노인복지회관
35.15320698,129.118294,광안리해수욕장
35.14831465,129.1142355,광안리해수욕장.협진태양아파트
35.14416879,129.1100306,KBS방송국
35.14408379,129.1099773,KBS방송국
35.14148166,129.1148882,삼익스포츠센터
35.14321427,129.1145346,삼익아파트A상가
35.15596304,129.1190556,광안리해수욕장
35.15225887,129.1159122,광안리카페거리입구
35.15034776,129.1144402,광일맨션
35.15447779,129.1176075,광안리해수욕장
35.15544303,129.1166128,광안리해수욕장
35.15693691,129.1142444,광안리입구
35.14300239,129.1145348,삼익아파트A상가
35.14484797,129.1130475,수영구청
35.14129717,129.1130786,"남천자이,코오롱하늘채·"
35.14397634,129.1150279,남천2동주민센터
35.14570044,129.1146818,광남초등학교
35.14604931,129.1143055,광남초등학교
35.1467166,129.1122219,국민건강보험공단부산남부지사
35.1519901,129.1117512,금련산역
35.15326047,129.1121425,광안2동우편취급국
35.14998506,129.111193,금련산역
35.15593336,129.1128845,수영중학교
35.1522845,129.1118405,수영구 스포츠문화타운
35.14780471,129.1102811,금련산청소년수련원
35.15898211,129.1248809,(구)MBC방송국
35.15896948,129.1230454,민락동골목시장
35.13856124,129.1023074,경성대.부경대역
35.13904313,129.1033398,대연힐스테이트푸르지오정문
35.14062794,129.104207,대남교차로
35.14221145,129.1030538,동원보라아파트
35.14702574,129.1122124,수영구청
35.14762246,129.1126844,기아자동차광안점
35.14658315,129.1115852,수영구청
35.14517526,129.116575,삼익비치303동
35.14342454,129.1165407,삼익비치308동
35.15645355,129.1276666,진로아파트2단지 정문
35.15778559,129.1260883,민락동차고지
35.15770157,129.1258072,민락동차고지
35.18024812,129.1152001,원정빌라
35.17920929,129.1158163,코스트코홀세일
35.17788994,129.1166435,고려제강
35.1779915,129.1165828,산정아파트
35.13746899,129.1090413,상수도남부사업소
35.13839641,129.107631,남천해변시장
35.13812199,129.1080357,해변시장입구
35.14183533,129.1078473,남천역
35.30370884,129.1144749,에스엔티모티브
35.30526221,129.1124313,송정리
35.30999123,129.1145245,입석
35.31676065,129.1156587,선돌
35.30706322,129.1139275,대우아파트후문
35.31961152,129.1183003,임기
35.14948369,129.0059826,주례아파트
35.1497499,129.0132834,냉정시장
35.14691196,129.0131742,드림마트
35.17391689,129.1108658,망미고가도로
35.1548778,129.1116331,광안자모병원후문
35.15608874,129.1119552,광안4동새마을금고
35.16808041,129.0876221,힐스테이트201동앞
35.16442981,129.088783,마하사
35.16586817,129.0884631,관음사
35.16705166,129.0878629,새마을슈퍼
35.16878812,129.0872212,하이자동차운전학원
35.16972803,129.0869872,현대홈타운
35.18335292,129.0663269,거성중
35.18435819,129.066994,곰두리스포츠센터
35.18575572,129.0670282,레이카운티3단지
35.1823087,129.0653266,만수사
35.18293786,129.0660121,청구아파트
35.17970666,129.0640065,유림스토아
35.1807206,129.0643593,유림아파트113동
35.27900967,129.0877375,로얄팰리스아파트
35.27898949,129.0861033,경동아파트
35.27923204,129.0882633,로얄팰리스아파트
35.26042676,129.0857949,선경3차아파트입구
35.25838336,129.0859293,선경3차아파트정문
35.26071836,129.0853464,선경3차아파트후문
35.25837995,129.0861269,선경3차아파트입구
35.26057309,129.0848867,선경3차아파트후문
35.22101382,129.1083964,금정전자공업고등학교
35.22013486,129.1068182,금사중학교
35.21873927,129.1050562,서곡초등학교
35.22147475,129.1099858,부산경호고등학교
35.2164773,129.1118395,금사자동차학원
35.09599093,128.9623075,서원유통
35.10931539,128.9777875,우림아파트
35.10898341,128.9788638,에덴빌라
35.10831435,128.9773273,반도보라아파트
35.10916674,128.9789505,에덴빌라
35.10960925,128.9799417,혜성아파트
35.10971818,128.9825938,동원1차아파트
35.12567276,129.1009399,한국산업인력공단
35.19515337,129.0876663,동래구보훈회관
35.1976073,129.0860578,삼성가든아파트
35.19626735,129.0869219,새동래3차아파트
35.19458086,129.0906992,낙민유앤아이아파트
35.21261008,129.0800255,명륜역
35.2047368,129.0904408,동래교육청정문
35.20369681,129.0898707,내성초등학교
35.17181911,129.063536,현대아파트2차후문
35.14678055,129.0140323,유림슈퍼
35.17009473,129.0719358,부산진여자상업고등학교
35.16857007,129.0704375,성모여자고등학교
35.1691899,129.070925,부산여자대학교정문
35.16856418,129.072375,부산여자대학교도서관
35.16870774,129.0723865,부산여자대학교도서관
35.16085006,129.0639436,전포초등학교
35.16157277,129.0629045,부전역
35.15714483,129.0717757,일산아파트
35.15751004,129.0726534,대산아파트
35.16125835,129.0695048,감로사
35.16237977,129.0689616,전포고개
35.16449633,129.0693379,정우빌라
35.16411028,129.0692084,규경빌라
35.16455084,129.0691478,정우빌라
35.16602963,129.0696562,동의과학대학교
35.1656437,129.0674902,소라맨션
35.16549195,129.068038,아트빌라
35.16787674,129.0703735,동의과학대사거리
35.16569229,129.069755,동의과학대학교
35.16641655,129.0700151,양정하이츠아파트
35.17185251,129.0586038,부산은행
35.08338319,129.0713631,천리교
35.08282122,129.0693656,동삼주공아파트1단지
35.08909537,129.0623607,롯데낙천대아파트정문
35.12950078,129.0397115,대화주택
35.13059763,129.0393699,덕암빌라
35.13233557,129.0390328,수정산체육공원
35.1327919,129.0408322,동여자중학교
35.13351767,129.0407657,동여자중학교후문
35.13443845,129.0409481,동원빌라
35.12884096,129.0408771,부산종합사회복지관
35.1361879,129.0444726,수성아파트
35.12832517,129.040615,수정4동
35.12753868,129.0370484,수정아파트5동
35.12778232,129.0378333,수정아파트중간계단
35.09843263,129.0112806,대성사
35.10026524,129.0115321,세신빌라
35.10355778,129.0244656,보수우체국
35.33060019,129.171891,산막입구
35.32888489,129.1735714,평전마을
35.32711973,129.1730129,협성르네상스
35.32633416,129.1705417,롯데캐슬
35.32608572,129.1707164,계룡리슈빌후문
35.32572749,129.1702508,동일스위트1차
35.32351028,129.1719605,계룡리슈빌
35.32565575,129.1702878,동일스위트1차
35.1267824,129.0956553,유엔기념공원 입구
35.22006557,128.99076,고향산천
35.19050748,129.1161226,반여무정실마을
35.18735957,129.1173197,센텀e편한세상정문
35.18101059,129.1204313,해운대구문화복합센터
35.11165889,128.9198242,경일고등학교후문
35.11144227,128.9192762,경일고등학교후문
35.25943655,129.2191595,대성베르빌
35.25957457,129.2226844,이지더원2차
35.25940993,129.2228172,이지더원2차
35.26009769,129.2187326,이지더원3차
35.17749443,129.0469475,창곡종합시장
35.20877719,129.0657162,미남교
35.15077887,128.8367677,녹산초등학교
35.15063782,128.8368578,녹산초등학교
35.09740126,128.9050211,더샵퍼스트월드·강서세무서
35.09698772,128.9049567,더샵퍼스트월드·강서세무서
35.09953518,128.9074339,명지1동 행정복지센터
35.09915733,128.9073922,명지1동 행정복지센터
35.15078239,128.8395055,삼정그린코아.금강펜테리움
35.16934695,129.1754502,장산역
35.09880784,128.910701,한국토지주택공사
35.09917641,128.910759,한국토지주택공사
35.15063207,128.8396118,협성엘리시안
35.12003387,129.0193852,경남고교
35.11995289,129.0193777,경남고교
35.15063655,128.8369428,녹산초등학교
35.15077318,128.8368471,녹산초등학교
35.09171766,128.9096996,대방디엠시티
35.09735542,128.9053572,더샵퍼스트월드
35.09696076,128.9052384,더샵퍼스트월드
35.19592891,129.0926891,수민어울공원
35.19610782,129.092765,수민어울공원
35.18260308,129.1225841,동부지청어귀교차로
35.11929555,129.0182646,동아대병원
35.11924866,129.0181045,동아대병원
35.18012875,129.1249344,동해선센텀역
35.17340014,129.0828061,롯데캐슬골드포레110동앞
35.17332121,129.0829412,롯데캐슬골드포레110동앞
35.17452188,129.0804585,롯데캐슬골드포레후문앞
35.17440243,129.0805927,롯데캐슬골드포레후문앞
35.09347185,128.9124707,명원초등학교
35.09390389,128.9119326,명원초등학교
35.09538151,128.9122412,명지환승센터
35.08403678,128.9667932,보림초등학교(기점)
35.19305542,129.0642791,사직실내수영장
35.19311792,129.0645771,사직실내수영장
35.15078119,128.839585,삼정그린코아.금강펜테리움
35.16884401,129.1786138,부산은행장산지점
35.16885219,129.1789103,부산은행장산지점
35.19507872,129.0905211,수민동행정복지센터
35.19589629,129.0909262,수민동행정복지센터
35.19481246,129.0568805,쌍용예가아파트
35.19499087,129.0564568,쌍용예가아파트
35.17225517,129.082047,양동초등학교입구
35.17233937,129.0818681,양동초등학교입구
35.09178322,128.9081112,제나우스오피스텔
35.1624934,129.1886782,청사포입구
35.16222251,129.1882101,청사포입구
35.15063088,128.8396913,협성엘리시안
35.19182463,129.0649694,홈플러스
35.16464334,129.1838185,동백초등학교.힐스테이트위브아파트
35.1485432,128.8403767,선비교
35.148264,128.8400687,선비교
35.1726206,129.131737,센텀시티우체국
35.20724529,129.0821469,명륜교차로
35.20627725,129.0810572,명륜자이아파트
35.15492199,129.0684737,부산진여중
35.15491701,129.0682376,부산진여중
35.15731549,129.0681557,부영아파트
35.15728463,129.0683799,부영아파트
35.16077926,129.0621477,부전시장
35.15872252,129.0601535,서면역12번출구
35.15480999,129.070018,아이파크1차정문
35.15465038,129.0698658,아이파크1차정문
35.21669379,129.0850292,온천장
35.21654532,129.0852779,온천장
35.15914766,129.0621778,전포초등학교
35.15769552,129.066481,전포카페거리
35.15789266,129.0665463,전포카페거리
35.19055218,129.0668037,종합운동장역
35.21379023,129.0830443,힐스테이트명륜1차아파트
35.21365039,129.0833152,힐스테이트명륜1차아파트
35.17279112,129.0799645,롯데포레힐즈스위첸
35.17281945,129.0801518,롯데포레힐즈스위첸
35.16766794,128.9460745,공항후문
35.16784947,128.9448716,공항후문
35.24009899,129.0237272,산성터널영업소
35.13682298,129.0653882,눌원빌딩
35.21627908,129.0356814,뉴웰시티정문
35.21649318,129.0342043,뉴웰시티후문
35.17261819,129.1823307,대우2차아파트
35.13818734,129.062532,동부산우체국
35.21455455,129.0369505,만덕1동행정복지센터
35.1409753,129.1069734,남천동
35.14176537,129.1077891,남천역
35.1406685,129.1062846,대남교차로.남천역
35.14075129,129.1063807,남천동
35.14699927,129.1109633,정원센텀뷰남천
35.1473678,129.110616,청소년수련소입구
35.14844781,129.111416,좋은강안병원 건강검진센터
35.15564465,129.1125053,수영중학교
35.15201118,129.1114655,금련산역
35.1509884,129.1111874,금련산역
35.15616353,129.1126369,광안역
35.15677836,129.1098813,수영중학교
35.15663392,129.1098982,수영중학교
35.15778435,129.1082155,광안에일린의뜰아파트
35.15759431,129.1082275,광안에일린의뜰아파트
35.15837994,129.1072874,동아중학교
35.1595846,129.107359,장대골성지
35.15826722,129.1071736,동아중학교
35.16060526,129.107551,광안어린이집
35.15960995,129.1071985,장대골성지
35.16191807,129.107835,광원아파트
35.1606222,129.1073941,광안어린이집
35.1626133,129.1086441,비치그린아파트
35.16193618,129.1076907,광원아파트
35.16280407,129.1086709,비치그린아파트
35.16409299,129.1096574,상아아파트
35.16412542,129.1094861,상아아파트
35.1644629,129.1110073,강남사우나
35.16414255,129.1129949,어린이놀이터
35.16462294,129.1108689,강남사우나
35.1651389,129.1138777,수영초등학교
35.16427369,129.1130422,어린이놀이터
35.16644035,129.1141708,수영역
35.16632309,129.113977,센텀병원뒤
35.1655653,129.1138115,수영초등학교
35.16799547,129.1133606,청송카센터
35.16773225,129.1142427,온리원주차장
35.16934584,129.1113708,영광교회
35.17058038,129.1095644,망미역
35.17080419,129.1110287,KT수영지점
35.17010755,129.1120451,해운아파트
35.16843094,129.1145014,브라운닷호텔
35.16883377,129.1162919,팔도시장입구
35.168213,129.1165051,수영역
35.16785364,129.1171327,수영교차로.수영역
35.1677931,129.1169494,수영교차로.팔도시장
35.17512855,129.0973009,망미중정문
35.17425369,129.0980709,산호맨션
35.17427018,129.0982502,산호맨션
35.17362944,129.095533,배산역
35.17361685,129.095605,배산역
35.17187459,129.0964946,섬강빌라
35.17116023,129.0964579,조은원룸
35.17114461,129.0966358,조은원룸
35.17036039,129.0962273,부산여상정문
35.17140452,129.0987663,흰돌실버타운
35.1708907,129.0977253,복지회관
35.17044578,129.0971649,현대아파트
35.1715545,129.0988253,흰돌실버타운
35.17086494,129.1005441,화광빌
35.17095432,129.102749,부산은행
35.16999484,129.1030843,망미삼성아파트
35.17456893,129.1009659,함박어린이집
35.17505857,129.0981882,파라다이스빌라
35.17491302,129.0997406,누리보듬재가복지센터
35.17513618,129.1027726,망미제일교회
35.17593258,129.1042128,아신빌라
35.17508187,129.1042977,목화세탁소
35.17417925,129.1041775,포스코후문
35.17399856,129.1031546,현대종합설비
35.17482018,129.1010712,수영SK뷰아파트
35.1752707,129.1041447,세탁소
35.17708158,129.1040584,망미오양아파트
35.1770309,129.1039163,망미오양아파트
35.17788335,129.1039523,남일고
35.17872742,129.1038641,로얄아파트상가
35.17848805,129.1027302,로얄아파트101동
35.1710229,129.1006933,화광빌
35.17082985,129.1017306,수협
35.15969804,129.1272893,민락교
35.15948745,129.1269718,기점
35.15965839,129.1264155,(구)MBC방송국
35.15951457,129.1271152,기점
35.19146433,128.9923462,모라119안전센터
35.19180837,128.9924661,모라119안전센터
35.18577033,128.9915216,홈플러스
35.18456041,128.9932818,모라주공1단지
35.18451917,128.9933663,모라1단지 새마을금고
35.18566361,128.9915709,홈플러스모라점
35.1857795,128.9908465,동원아파트
35.18688895,128.9896675,신모라입구
35.18679193,128.9898277,모라1동행정복지센터
35.18735352,128.990975,모라농협
35.18927578,128.9915159,모라우성아파트
35.18743979,128.9909868,모라새마을금고
35.18935618,128.9915375,모라우성아파트
35.17347782,128.9862831,덕포초.부산도서관
35.32230242,129.1735601,한진해모로
35.11370811,129.0958902,신선대CNG충전소
35.06696859,128.8317241,선창
35.06018401,128.8186082,동율리
35.05740003,128.8067121,장항
35.06027374,128.8156008,서율리
35.07851584,128.8345039,부산신항만
35.07841901,128.8345082,부산신항
35.08337053,128.8152403,글로벌물류센터
35.0867647,128.8978887,퀸덤1.2단지
35.08676319,128.8978006,퀸덤아파트1.2단지
35.08555894,128.8993131,명호초등학교
35.0854778,128.899314,명호초등학교
35.08655773,128.8978675,퀸덤1.2단지
35.08656218,128.8979769,퀸덤아파트1.2단지
35.08828699,128.8968876,신호대교
35.08821526,128.896864,명지오션시티
35.086235,128.8959667,퀸덤아파트201동
35.08441879,128.9014505,퀸덤3단지
35.08441979,128.9015562,극동스타클래스109동
35.26679,129.1507346,대곡마을
35.31828021,129.1769076,동원로얄듀크2차아파트
35.40227925,129.1711346,화성파크드림1차
35.40301153,129.171257,명곡하와이
35.40742148,129.1710616,웅상농협명동지점
35.40454907,129.1711937,화성파크드림2차
35.40244795,129.1709034,화성파크드림1차
35.20979091,128.9432748,평강대리1구
35.20816763,128.9429246,평강대리
35.14937423,128.8157652,우진정기
35.14925733,128.8115948,매일정기
35.14919782,128.8096386,YMP지사단지기점
35.14926164,128.8116974,매일정기
35.14963714,128.8156613,우진정기
35.14954028,128.8115966,매일정기
35.14936662,128.8156717,우진정기
35.14949287,128.8195697,삼영MT
35.14878981,128.8243709,이득텍
35.14947395,128.8197805,삼영MT
35.14879361,128.8242695,자동차부품멀티관
35.14964008,128.8157656,우진정기
35.14907416,128.8243389,자동차부품멀티관
35.14976838,128.8198282,삼영MT
35.14906333,128.8244594,이든텍
35.1497584,128.819743,삼영MT
35.14884062,128.828772,한성정밀
35.14913227,128.8327286,자동차부품단지
35.14876855,128.8365113,동화엔텍
35.14875722,128.8333949,자동차부품단지
35.14936204,128.83303,자동차부품단지
35.08775111,128.8776695,신호윌아파트105동
35.08835208,128.877658,윌아파트
35.0873329,128.8791642,신호윌아파트
35.08602354,128.8772977,신호농협
35.08611812,128.8772999,녹산농협신호지소
35.08756228,128.8740218,부영1차아파트
35.08755052,128.8741312,"부영아파트1,2단지"
35.08752175,128.8791963,신호윌아파트
35.08606758,128.877655,신호농협
35.08599549,128.8776534,녹산농협신호지소
35.18627306,128.8320193,롯데아울렛
35.18657628,128.8354373,농산물유통센터
35.17392442,128.822989,율하2지구입구
35.17217346,128.8208128,서부문화센터
35.17252563,128.8183164,중앙하이츠
35.17191528,128.8207991,서부문화센터
35.17226464,128.8183777,중앙하이츠
35.17728842,128.8163839,관동초등학교
35.17400227,128.8162643,중앙하이츠후문
35.174065,128.8086915,율하푸르지오3단지
35.1750461,128.8117864,율하푸르지오4단지
35.1710265,128.8139088,율하중심상가
35.17719811,128.816088,관동초등학교
35.17399035,128.8159285,중앙하이츠후문
35.10344681,129.1078759,남구국민체육센터
35.10204862,129.1114963,백운포체육공원
35.10240235,129.1116218,백운포체육공원
35.22919618,128.9368635,수안
35.222802,128.929196,불암장어마을
35.24020818,128.8852131,롯데캐슬
35.08710333,128.903675,차량등록사업소
35.08562257,128.9076004,호산나교회
35.03217847,128.8119632,고개마루
35.03080743,128.8128397,옛천성분교
35.02913844,128.815172,서중교
35.02832668,128.8155184,중앙상회
35.03230804,128.811736,고개마루
35.03070049,128.812744,옛천성분교
35.03806582,128.8128467,두문해변
35.03432554,128.8118189,두문방파제
35.04659036,128.807646,백옥포
35.0543377,128.8011971,코바위
35.03588927,128.812415,두문
35.04146854,128.8117657,두문이주단지
35.05221571,128.8048082,장항고개
35.21485495,129.0324833,만덕중학교
35.16904993,129.1763092,장산역.웅신시네아트
35.17359748,129.1824941,해운대백병원
