시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동
부산광역시 서구 토성동2가,9-2,9,2,토성스타,월세,15.4,202504,"3,500",15,4,2013,부산광역시,서구,토성동2가
부산광역시 북구 구포동,764,764,0,휴먼스빌,월세,17.85,202504,"1,000",23,2,2012,부산광역시,북구,구포동
부산광역시 북구 구포동,408-1,408,1,세종벨리지오,월세,24.35,202504,"2,800",30,3,2013,부산광역시,북구,구포동
부산광역시 동래구 온천동,1415-21,1415,21,A동:아르피나B동:아델리스,월세,17.96,202504,300,27,5,2012,부산광역시,동래구,온천동
부산광역시 중구 영주동,20-1,20,1,골드캐슬(20-1),월세,14.72,202504,500,35,3,2013,부산광역시,중구,영주동
부산광역시 서구 암남동,22-20,22,20,플러스빌,월세,16.68,202504,500,30,1,2012,부산광역시,서구,암남동
부산광역시 서구 암남동,62-20,62,20,(62-20),월세,21.28,202504,"2,000",40,2,2015,부산광역시,서구,암남동
부산광역시 동래구 사직동,855-2,855,2,후하우스,월세,15.87,202504,300,38,3,2011,부산광역시,동래구,사직동
부산광역시 금정구 장전동,74-15,74,15,솔로몬,월세,16.72,202504,200,14,5,2011,부산광역시,금정구,장전동
부산광역시 중구 보수동3가,15-8,15,8,초코하우스,월세,26.42,202503,300,35,3,2012,부산광역시,중구,보수동3가
부산광역시 금정구 장전동,604-49,604,49,토토하우스,월세,18.47,202503,"2,000",10,3,2011,부산광역시,금정구,장전동
부산광역시 서구 동대신동3가,13-110,13,110,프라디움,월세,18.455,202503,"2,000",42,3,2017,부산광역시,서구,동대신동3가
부산광역시 금정구 장전동,23-27,23,27,이안빌,월세,13.2,202503,"1,000",33,3,2015,부산광역시,금정구,장전동
부산광역시 금정구 남산동,55-18,55,18,솔베르크,월세,25.84,202503,"4,000",10,6,2014,부산광역시,금정구,남산동
부산광역시 부산진구 전포동,356-23,356,23,산타젤로,월세,16.57,202503,300,15,3,2013,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,308-2,308,2,유한빌,월세,13.845,202503,500,27,7,2011,부산광역시,부산진구,전포동
부산광역시 부산진구 전포동,375-1,375,1,로즈힐,월세,18.41,202503,"1,000",31,3,2012,부산광역시,부산진구,전포동
부산광역시 부산진구 양정동,255-9,255,9,월드빌리지,월세,24.609,202503,"2,000",44,5,2013,부산광역시,부산진구,양정동
부산광역시 남구 대연동,1723-30,1723,30,빠리지엥,월세,18.06,202503,"2,000",23,5,2013,부산광역시,남구,대연동
부산광역시 서구 토성동1가,31-4,31,4,H드림,월세,17.76,202503,500,40,4,2015,부산광역시,서구,토성동1가
부산광역시 서구 암남동,16-3,16,3,빌라수A,월세,27.68,202503,"6,000",20,4,2015,부산광역시,서구,암남동
부산광역시 금정구 구서동,1009-5,1009,5,에버그린,월세,19.55,202503,"1,000",40,5,2014,부산광역시,금정구,구서동
부산광역시 금정구 남산동,120-2,120,2,세진빌,월세,14.85,202503,"1,000",35,6,2018,부산광역시,금정구,남산동
부산광역시 부산진구 양정동,399-3,399,3,스위트하우스,월세,15.15,202503,500,35,5,2012,부산광역시,부산진구,양정동
부산광역시 영도구 봉래동2가,116-3,116,3,블루빌리지B동,월세,20.0,202503,"2,000",18,5,2012,부산광역시,영도구,봉래동2가
부산광역시 북구 덕천동,451-29,451,29,휴먼하우스,월세,28.08,202503,"1,000",38,4,2011,부산광역시,북구,덕천동
부산광역시 동래구 사직동,143-14,143,14,빌라아델,월세,19.82,202503,376,26,2,2019,부산광역시,동래구,사직동
부산광역시 부산진구 개금동,177-389,177,389,레인보우,월세,21.1,202503,"1,000",17,2,2013,부산광역시,부산진구,개금동
부산광역시 연제구 거제동,894-14,894,14,시티빌,월세,20.17,202503,"2,000",28,5,2011,부산광역시,연제구,거제동
부산광역시 수영구 광안동,1075-20,1075,20,비발디,월세,17.31,202503,300,18,2,2011,부산광역시,수영구,광안동
부산광역시 수영구 광안동,112-4,112,4,화이트하우스8차,월세,14.77,202503,500,33,4,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,97-1,97,1,경원원룸,월세,16.0,202503,100,26,3,2002,부산광역시,수영구,광안동
부산광역시 수영구 망미동,813-13,813,13,화광,월세,27.31,202503,"6,500",11,2,2013,부산광역시,수영구,망미동
부산광역시 사상구 덕포동,387-5,387,5,덕포마이빌,월세,19.8105,202503,500,38,4,2010,부산광역시,사상구,덕포동
부산광역시 수영구 수영동,453-10,453,10,세영카운티,전세,20.24,202503,"7,000",0,3,2015,부산광역시,수영구,수영동
부산광역시 수영구 수영동,490-12,490,12,더라이브490,전세,17.49,202503,"8,500",0,5,2023,부산광역시,수영구,수영동
부산광역시 기장군 기장읍 교리,348-5,348,5,샛별빌,월세,15.83,202503,500,35,5,2015,부산광역시,기장군,기장읍
부산광역시 수영구 광안동,120-167,120,167,지산하우스,월세,18.45,202503,300,30,5,2012,부산광역시,수영구,광안동
부산광역시 수영구 광안동,120-125,120,125,트리비앙,월세,25.49,202503,500,53,2,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,102-18,102,18,명성타워빌,월세,14.3475,202503,"1,000",22,3,2016,부산광역시,수영구,광안동
부산광역시 수영구 광안동,155-7,155,7,남강골드뷰,전세,22.98,202503,"9,000",0,2,2018,부산광역시,수영구,광안동
부산광역시 기장군 기장읍 청강리,80-1,80,1,가우디움1,월세,27.9271,202503,500,50,3,2021,부산광역시,기장군,기장읍
부산광역시 영도구 봉래동2가,116-3,116,3,블루빌리지B동,월세,18.24,202503,300,28,5,2012,부산광역시,영도구,봉래동2가
부산광역시 부산진구 가야동,8-19,8,19,가은빌원룸,월세,18.0233,202503,500,38,3,2018,부산광역시,부산진구,가야동
부산광역시 동래구 사직동,387-1,387,1,헤브니아3차,전세,28.902,202503,"10,000",0,4,2021,부산광역시,동래구,사직동
부산광역시 남구 용호동,494-50,494,50,금양하트,월세,19.96,202503,"3,000",4,2,2014,부산광역시,남구,용호동
부산광역시 남구 대연동,1464-3,1464,3,디웰하우스,월세,11.4456,202503,500,27,2,2020,부산광역시,남구,대연동
부산광역시 서구 서대신동3가,61-75,61,75,대신엘리시움,월세,15.265,202503,"5,000",35,2,2020,부산광역시,서구,서대신동3가
부산광역시 부산진구 범천동,841-298,841,298,풀하우스,월세,12.97,202503,200,34,2,2013,부산광역시,부산진구,범천동
부산광역시 부산진구 부전동,384-20,384,20,생활공간마누,월세,15.61,202503,300,28,2,2013,부산광역시,부산진구,부전동
부산광역시 부산진구 양정동,310-9,310,9,단아,월세,15.52,202503,300,32,2,2014,부산광역시,부산진구,양정동
부산광역시 남구 대연동,543-13,543,13,노블하우스,월세,15.26,202503,300,30,2,2012,부산광역시,남구,대연동
부산광역시 강서구 대저1동,2304,2304,0,투엑스원룸,월세,24.42,202503,500,40,4,2013,부산광역시,강서구,대저1동
부산광역시 동래구 온천동,1432-27,1432,27,휴먼빌2,월세,16.33,202503,"1,000",45,5,2014,부산광역시,동래구,온천동
부산광역시 연제구 연산동,1811-690,1811,690,(1811-690),전세,29.64,202503,"3,500",0,2,1992,부산광역시,연제구,연산동
부산광역시 금정구 남산동,120-2,120,2,세진빌,월세,15.85,202503,"1,000",34,7,2018,부산광역시,금정구,남산동
부산광역시 금정구 남산동,122-17,122,17,영남뷰,월세,19.53,202503,"1,000",40,4,2017,부산광역시,금정구,남산동
부산광역시 금정구 남산동,120-2,120,2,세진빌,월세,15.85,202503,"1,000",35,7,2018,부산광역시,금정구,남산동
부산광역시 사하구 하단동,515-26,515,26,하이빌,월세,17.74,202503,500,35,4,2013,부산광역시,사하구,하단동
부산광역시 부산진구 전포동,649-1,649,1,대박모닝,전세,20.9,202503,"7,600",0,5,2013,부산광역시,부산진구,전포동
부산광역시 동래구 온천동,473-19,473,19,동국라메르,월세,25.694,202503,500,45,5,2016,부산광역시,동래구,온천동
부산광역시 동래구 온천동,1446-34,1446,34,더휴7차,월세,17.55,202503,500,31,4,2011,부산광역시,동래구,온천동
부산광역시 동래구 온천동,1441-41,1441,41,동래하이빌,월세,18.15,202503,500,32,3,2013,부산광역시,동래구,온천동
부산광역시 동래구 온천동,345-24,345,24,스타뷰23,월세,21.2699,202503,"5,000",42,2,2023,부산광역시,동래구,온천동
부산광역시 동구 초량동,295-16,295,16,짐머,월세,14.92,202503,500,35,3,2012,부산광역시,동구,초량동
부산광역시 연제구 연산동,1261-11,1261,11,호림빌리지,전세,23.06,202503,"8,000",0,4,2010,부산광역시,연제구,연산동
부산광역시 연제구 연산동,1503-12,1503,12,지평팰리스,월세,18.13,202503,500,31,5,2012,부산광역시,연제구,연산동
부산광역시 연제구 연산동,2239-3,2239,3,진성빌라(2239-3),월세,29.04,202503,500,30,3,1997,부산광역시,연제구,연산동
부산광역시 서구 토성동2가,9-22,9,22,드림빌리지,월세,13.11,202503,"1,000",45,3,2014,부산광역시,서구,토성동2가
부산광역시 남구 대연동,1750-12,1750,12,트윈스원룸,월세,21.46,202503,300,21,3,2003,부산광역시,남구,대연동
부산광역시 남구 대연동,1481-18,1481,18,바인빌리지비동,월세,18.25,202503,"1,000",65,5,2022,부산광역시,남구,대연동
부산광역시 남구 대연동,987-85,987,85,단디하나빌,월세,13.21,202503,300,39,2,2011,부산광역시,남구,대연동
부산광역시 남구 대연동,43-12,43,12,미소원룸,월세,19.06,202503,500,35,3,2010,부산광역시,남구,대연동
부산광역시 남구 대연동,1355-6,1355,6,해피하우스,월세,17.75,202503,400,31,3,2010,부산광역시,남구,대연동
부산광역시 북구 구포동,915-28,915,28,하승메르디앙,월세,18.49,202503,"1,000",30,8,2019,부산광역시,북구,구포동
부산광역시 북구 구포동,1252-5,1252,5,로하스빌,월세,20.4,202503,300,35,2,2011,부산광역시,북구,구포동
부산광역시 수영구 망미동,426-9,426,9,세영하이츠,월세,18.93,202503,"1,000",29,4,2017,부산광역시,수영구,망미동
부산광역시 사상구 주례동,54-185,54,185,행복예감,월세,18.76,202503,100,45,4,2013,부산광역시,사상구,주례동
부산광역시 수영구 광안동,120-100,120,100,조은집,월세,13.16,202503,200,30,5,2009,부산광역시,수영구,광안동
부산광역시 수영구 광안동,142-4,142,4,마린캐슬B,월세,24.905,202503,200,35,5,2011,부산광역시,수영구,광안동
부산광역시 수영구 광안동,102-24,102,24,카사엘,월세,18.76,202503,"2,000",38,2,2014,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1068-2,1068,2,바우하우스1,월세,15.23,202503,300,30,3,2015,부산광역시,수영구,광안동
부산광역시 수영구 수영동,45-3,45,3,보문타운,월세,24.71,202503,700,38,6,2016,부산광역시,수영구,수영동
부산광역시 수영구 광안동,88-27,88,27,위너스빌,월세,18.37,202503,100,32,2,2010,부산광역시,수영구,광안동
부산광역시 수영구 남천동,52-21,52,21,WAVEHILL102,월세,20.815,202503,"2,000",60,11,2023,부산광역시,수영구,남천동
부산광역시 수영구 광안동,135-3,135,3,하늘마루,월세,27.25,202503,"9,500",10,3,2017,부산광역시,수영구,광안동
부산광역시 수영구 광안동,122-3,122,3,동화나라-1,월세,15.65,202503,100,26,2,2014,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1025-5,1025,5,세영엘스빌,월세,16.51,202503,500,35,3,2015,부산광역시,수영구,광안동
부산광역시 수영구 광안동,1025-5,1025,5,세영엘스빌,월세,16.51,202503,500,35,3,2015,부산광역시,수영구,광안동
부산광역시 수영구 광안동,106-3,106,3,광안럭스빌,월세,15.66,202503,"4,500",20,3,2018,부산광역시,수영구,광안동
부산광역시 부산진구 양정동,144-13,144,13,위너스빌,월세,22.365,202503,500,30,4,2012,부산광역시,부산진구,양정동
부산광역시 동래구 온천동,1380-3,1380,3,노블하우스,월세,16.79,202503,100,33,5,2012,부산광역시,동래구,온천동
부산광역시 금정구 장전동,293-69,293,69,영재원룸,월세,19.03,202503,100,23,2,2002,부산광역시,금정구,장전동
부산광역시 동래구 온천동,1253-24,1253,24,누보빌,전세,20.68,202503,"5,000",0,4,2011,부산광역시,동래구,온천동
부산광역시 남구 대연동,569-1,569,1,드림아이데스부경,월세,12.22,202503,"1,000",45,3,2023,부산광역시,남구,대연동
부산광역시 남구 대연동,638-54,638,54,세인트레지스,월세,14.99,202503,"5,500",11,3,2020,부산광역시,남구,대연동
부산광역시 남구 대연동,638-54,638,54,세인트레지스,월세,12.92,202503,"2,000",17,2,2020,부산광역시,남구,대연동
부산광역시 동구 초량동,91-24,91,24,동구해동원룸,월세,14.875,202503,500,38,5,2013,부산광역시,동구,초량동
부산광역시 남구 대연동,1475-7,1475,7,로얄빌,월세,17.9,202503,200,30,4,2010,부산광역시,남구,대연동
부산광역시 남구 감만동,33-8,33,8,모던빌,월세,23.0617,202503,500,40,3,2022,부산광역시,남구,감만동
부산광역시 중구 보수동2가,18-4,18,4,은하수빌,월세,14.35,202503,200,30,4,2012,부산광역시,중구,보수동2가
부산광역시 연제구 거제동,566-3,566,3,메종시티뷰,전세,22.265,202503,"8,500",0,3,2023,부산광역시,연제구,거제동
부산광역시 사하구 하단동,605-2,605,2,성원,월세,15.48,202503,200,28,2,2013,부산광역시,사하구,하단동
부산광역시 남구 용호동,406-3,406,3,이너스빌,전세,15.24,202503,"3,900",0,3,2012,부산광역시,남구,용호동
부산광역시 남구 용당동,134-2,134,2,벧엘원룸,월세,16.58,202503,100,25,5,2002,부산광역시,남구,용당동
부산광역시 부산진구 전포동,653-7,653,7,더휴캐슬네이처,월세,22.08,202503,"1,000",37,4,2013,부산광역시,부산진구,전포동
부산광역시 동래구 온천동,1380-12,1380,12,금강초롱,월세,20.14,202503,300,31,4,2014,부산광역시,동래구,온천동
부산광역시 동래구 온천동,395-5,395,5,(395-5),월세,20.76,202503,"2,000",29,5,2011,부산광역시,동래구,온천동
부산광역시 북구 만덕동,605-10,605,10,스마트웰A,월세,20.03,202503,500,30,3,2013,부산광역시,북구,만덕동
부산광역시 연제구 연산동,1492-7,1492,7,캐슬하우스,월세,17.13,202503,500,25,2,2011,부산광역시,연제구,연산동
부산광역시 동래구 안락동,433-13,433,13,아이리스,월세,20.09,202503,200,30,2,2012,부산광역시,동래구,안락동
부산광역시 부산진구 부전동,513-28,513,28,성림빌,월세,23.04,202503,200,31,3,2003,부산광역시,부산진구,부전동
부산광역시 동구 수정동,334-1,334,1,이정팰리스,월세,20.39,202503,"2,000",25,3,2014,부산광역시,동구,수정동
